record_id,source_file,full_token_len,estimated_chunks_full,section_title_count,has_any_section_title,has_introduction,has_methods,has_results,has_discussion,has_conclusion
pmc_002324,PMC000xxxxxx/PMC546412.xml,6666,21,13,True,True,True,True,True,True
pmc_002325,PMC000xxxxxx/PMC546413.xml,6146,19,5,True,True,False,False,False,True
pmc_002326,PMC000xxxxxx/PMC546414.xml,5855,19,12,True,True,True,True,True,True
pmc_002327,PMC000xxxxxx/PMC546415.xml,4905,16,11,True,True,True,True,True,False
pmc_002328,PMC000xxxxxx/PMC546416.xml,6320,20,12,True,True,True,True,True,True
pmc_002329,PMC000xxxxxx/PMC546417.xml,5923,19,24,True,True,True,True,True,True
pmc_002330,PMC000xxxxxx/PMC546418.xml,8627,27,18,True,True,True,True,True,True
pmc_002331,PMC000xxxxxx/PMC546419.xml,8968,28,8,True,True,True,True,True,True
pmc_002332,PMC000xxxxxx/PMC547896.xml,10353,33,16,True,True,True,True,True,True
pmc_002333,PMC000xxxxxx/PMC547897.xml,5781,18,15,True,True,True,True,True,True
pmc_002334,PMC000xxxxxx/PMC547898.xml,6703,21,19,True,True,True,True,True,True
pmc_002335,PMC000xxxxxx/PMC547899.xml,7639,24,17,True,True,True,True,True,True
pmc_002336,PMC000xxxxxx/PMC547900.xml,6985,22,13,True,True,True,True,True,True
pmc_002337,PMC000xxxxxx/PMC547901.xml,10201,32,15,True,True,True,True,True,True
pmc_002338,PMC000xxxxxx/PMC547902.xml,6279,20,16,True,True,True,True,True,True
pmc_002339,PMC000xxxxxx/PMC547903.xml,3356,11,11,True,True,True,True,True,True
pmc_002340,PMC000xxxxxx/PMC547904.xml,8251,26,22,True,True,True,True,True,True
pmc_002341,PMC000xxxxxx/PMC547905.xml,8234,26,20,True,True,True,True,True,True
pmc_002342,PMC000xxxxxx/PMC547906.xml,5402,17,21,True,True,True,True,True,True
pmc_002343,PMC000xxxxxx/PMC547907.xml,6115,19,16,True,True,True,True,True,True
pmc_002344,PMC000xxxxxx/PMC547908.xml,5172,16,25,True,True,True,True,False,True
pmc_002345,PMC000xxxxxx/PMC547909.xml,2408,8,7,True,True,False,False,True,True
pmc_002346,PMC000xxxxxx/PMC547910.xml,6185,20,15,True,True,True,True,False,True
pmc_002347,PMC000xxxxxx/PMC547911.xml,2355,8,6,True,True,False,False,False,True
pmc_002348,PMC000xxxxxx/PMC547912.xml,1679,5,8,True,True,False,False,True,True
pmc_002349,PMC000xxxxxx/PMC547913.xml,5002,16,18,True,True,False,True,True,True
pmc_002350,PMC000xxxxxx/PMC547914.xml,6508,21,19,True,True,True,True,True,True
pmc_002351,PMC000xxxxxx/PMC547915.xml,4451,14,10,True,True,True,True,True,True
pmc_002352,PMC000xxxxxx/PMC547916.xml,5688,18,15,True,True,True,True,True,True
pmc_002353,PMC000xxxxxx/PMC547917.xml,4271,14,19,True,True,True,True,True,True
pmc_002354,PMC000xxxxxx/PMC547972.xml,12188,38,22,True,True,True,True,True,False
pmc_002355,PMC000xxxxxx/PMC548128.xml,4109,13,12,True,True,True,True,True,True
pmc_002356,PMC000xxxxxx/PMC548129.xml,9183,29,11,True,True,True,True,True,True
pmc_002357,PMC000xxxxxx/PMC548130.xml,2756,9,12,True,True,False,True,True,True
pmc_002358,PMC000xxxxxx/PMC548131.xml,5994,19,17,True,True,True,True,True,True
pmc_002359,PMC000xxxxxx/PMC548132.xml,6413,20,14,True,True,True,True,True,False
pmc_002360,PMC000xxxxxx/PMC548133.xml,3628,12,16,True,True,True,True,True,True
pmc_002361,PMC000xxxxxx/PMC548134.xml,7982,25,18,True,True,True,True,True,True
pmc_002362,PMC000xxxxxx/PMC548135.xml,8805,28,44,True,True,True,True,True,True
pmc_002363,PMC000xxxxxx/PMC548136.xml,7107,22,23,True,True,True,True,True,True
pmc_002364,PMC000xxxxxx/PMC548137.xml,8292,26,15,True,True,True,True,True,False
pmc_002365,PMC000xxxxxx/PMC548138.xml,3088,10,6,True,True,False,False,True,True
pmc_002366,PMC000xxxxxx/PMC548139.xml,16752,53,15,True,True,False,False,True,True
pmc_002367,PMC000xxxxxx/PMC548140.xml,10752,34,31,True,True,True,True,True,True
pmc_002368,PMC000xxxxxx/PMC548141.xml,8365,26,25,True,True,True,True,True,True
pmc_002369,PMC000xxxxxx/PMC548142.xml,3334,11,8,True,True,True,True,True,True
pmc_002370,PMC000xxxxxx/PMC548143.xml,15879,50,21,True,True,False,False,False,True
pmc_002371,PMC000xxxxxx/PMC548144.xml,7698,24,15,True,True,True,True,True,False
pmc_002372,PMC000xxxxxx/PMC548145.xml,10932,34,26,True,True,False,False,False,True
pmc_002373,PMC000xxxxxx/PMC548146.xml,11075,35,21,True,True,True,True,True,True
pmc_002374,PMC000xxxxxx/PMC548147.xml,4583,15,7,True,True,True,True,True,True
pmc_002375,PMC000xxxxxx/PMC548148.xml,5630,18,17,True,True,True,True,True,True
pmc_002376,PMC000xxxxxx/PMC548149.xml,4393,14,12,True,True,True,True,True,True
pmc_002377,PMC000xxxxxx/PMC548150.xml,6723,21,13,True,True,True,True,True,True
pmc_002378,PMC000xxxxxx/PMC548151.xml,4712,15,9,True,True,True,True,True,True
pmc_002379,PMC000xxxxxx/PMC548152.xml,5928,19,22,True,True,True,True,True,True
pmc_002380,PMC000xxxxxx/PMC548262.xml,8573,27,17,True,True,True,True,True,True
pmc_002381,PMC000xxxxxx/PMC548263.xml,12433,39,24,True,True,True,True,True,True
pmc_002382,PMC000xxxxxx/PMC548264.xml,4055,13,9,True,True,True,True,True,True
pmc_002383,PMC000xxxxxx/PMC548265.xml,5610,18,8,True,True,True,True,True,False
pmc_002384,PMC000xxxxxx/PMC548266.xml,10624,33,16,True,True,True,True,True,True
pmc_002385,PMC000xxxxxx/PMC548267.xml,4146,13,14,True,True,True,True,True,True
pmc_002386,PMC000xxxxxx/PMC548268.xml,3649,12,11,True,True,True,True,True,True
pmc_002387,PMC000xxxxxx/PMC548269.xml,4829,15,18,True,True,True,True,True,True
pmc_002388,PMC000xxxxxx/PMC548270.xml,6188,20,14,True,True,True,True,True,True
pmc_002389,PMC000xxxxxx/PMC548271.xml,4458,14,15,True,True,True,True,True,True
pmc_002390,PMC000xxxxxx/PMC548272.xml,4564,15,18,True,True,True,True,True,True
pmc_002391,PMC000xxxxxx/PMC548273.xml,8084,26,15,True,True,True,True,True,True
pmc_002392,PMC000xxxxxx/PMC548274.xml,11073,35,21,True,True,True,True,True,True
pmc_002393,PMC000xxxxxx/PMC548275.xml,6930,22,16,True,True,True,True,True,True
pmc_002394,PMC000xxxxxx/PMC548276.xml,3711,12,8,True,True,True,False,True,False
pmc_002395,PMC000xxxxxx/PMC548277.xml,7054,22,19,True,True,True,True,True,True
pmc_002396,PMC000xxxxxx/PMC548278.xml,2120,7,6,True,True,False,False,True,True
pmc_002397,PMC000xxxxxx/PMC548279.xml,7192,23,22,True,True,True,True,True,True
pmc_002398,PMC000xxxxxx/PMC548280.xml,19136,60,25,True,True,True,True,True,True
pmc_002399,PMC000xxxxxx/PMC548281.xml,5048,16,14,True,True,False,True,True,False
pmc_002400,PMC000xxxxxx/PMC548282.xml,3823,12,16,True,True,True,True,True,True
pmc_002401,PMC000xxxxxx/PMC548283.xml,4518,14,13,True,True,True,False,True,False
pmc_002402,PMC000xxxxxx/PMC548284.xml,9718,31,24,True,True,True,True,True,False
pmc_002403,PMC000xxxxxx/PMC548285.xml,3662,12,8,True,True,False,False,False,True
pmc_002404,PMC000xxxxxx/PMC548286.xml,5777,18,14,True,True,True,True,True,True
pmc_002405,PMC000xxxxxx/PMC548287.xml,11556,36,23,True,False,True,False,False,True
pmc_002406,PMC000xxxxxx/PMC548288.xml,1876,6,3,True,False,False,False,False,False
pmc_002407,PMC000xxxxxx/PMC548289.xml,3273,10,10,True,True,False,False,False,False
pmc_002408,PMC000xxxxxx/PMC548290.xml,2152,7,3,True,True,False,False,True,True
pmc_002409,PMC000xxxxxx/PMC548291.xml,6940,22,19,True,True,True,True,False,True
pmc_002410,PMC000xxxxxx/PMC548292.xml,8477,27,25,True,True,True,True,True,False
pmc_002411,PMC000xxxxxx/PMC548293.xml,8518,27,7,True,True,True,True,True,True
pmc_002412,PMC000xxxxxx/PMC548294.xml,6924,22,18,True,True,True,True,True,True
pmc_002413,PMC000xxxxxx/PMC548295.xml,10845,34,14,True,True,True,True,True,True
pmc_002414,PMC000xxxxxx/PMC548296.xml,3946,13,7,True,False,False,False,False,True
pmc_002415,PMC000xxxxxx/PMC548297.xml,6406,20,16,True,True,True,True,True,True
pmc_002416,PMC000xxxxxx/PMC548298.xml,3311,11,8,True,True,False,False,True,True
pmc_002417,PMC000xxxxxx/PMC548299.xml,5098,16,14,True,True,True,True,True,True
pmc_002418,PMC000xxxxxx/PMC548300.xml,7413,23,28,True,True,False,True,True,True
pmc_002419,PMC000xxxxxx/PMC548301.xml,6806,22,20,True,True,True,True,True,True
pmc_002420,PMC000xxxxxx/PMC548302.xml,7491,24,20,True,True,True,True,True,True
pmc_002421,PMC000xxxxxx/PMC548303.xml,3581,11,14,True,True,True,True,True,True
pmc_002422,PMC000xxxxxx/PMC548304.xml,2849,9,7,True,True,False,False,True,True
pmc_002423,PMC000xxxxxx/PMC548305.xml,7236,23,11,True,True,True,True,True,True
pmc_002424,PMC000xxxxxx/PMC548306.xml,6051,19,25,True,True,True,True,True,True
pmc_002425,PMC000xxxxxx/PMC548319.xml,4242,14,15,True,True,True,True,True,True
pmc_002426,PMC000xxxxxx/PMC548382.xml,5657,18,9,True,True,True,True,True,True
pmc_002427,PMC000xxxxxx/PMC548501.xml,5547,18,16,True,True,True,True,True,True
pmc_002428,PMC000xxxxxx/PMC548502.xml,8198,26,19,True,True,True,True,True,True
pmc_002429,PMC000xxxxxx/PMC548503.xml,10063,32,11,True,True,False,False,True,False
pmc_002430,PMC000xxxxxx/PMC548504.xml,8362,26,10,True,True,True,True,True,True
pmc_002431,PMC000xxxxxx/PMC548505.xml,4340,14,11,True,True,True,True,True,False
pmc_002432,PMC000xxxxxx/PMC548506.xml,2000,6,10,True,True,False,True,True,True
pmc_002433,PMC000xxxxxx/PMC548507.xml,5236,17,14,True,True,True,True,True,True
pmc_002434,PMC000xxxxxx/PMC548508.xml,4563,15,21,True,True,True,True,True,True
pmc_002435,PMC000xxxxxx/PMC548509.xml,7194,23,13,True,True,True,True,True,True
pmc_002436,PMC000xxxxxx/PMC548510.xml,7626,24,17,True,True,True,True,True,True
pmc_002437,PMC000xxxxxx/PMC548511.xml,5093,16,20,True,True,True,True,True,True
pmc_002438,PMC000xxxxxx/PMC548512.xml,5585,18,15,True,True,True,True,True,True
pmc_002439,PMC000xxxxxx/PMC548513.xml,5696,18,11,True,True,True,True,True,False
pmc_002440,PMC000xxxxxx/PMC548514.xml,3000,10,4,True,False,False,False,False,True
pmc_002441,PMC000xxxxxx/PMC548515.xml,5672,18,22,True,True,True,True,True,True
pmc_002442,PMC000xxxxxx/PMC548516.xml,5232,17,12,True,True,True,True,True,True
pmc_002443,PMC000xxxxxx/PMC548517.xml,9789,31,39,True,True,True,True,True,True
pmc_002444,PMC000xxxxxx/PMC548518.xml,10347,33,28,True,True,True,True,True,True
pmc_002445,PMC000xxxxxx/PMC548519.xml,7948,25,19,True,True,True,True,True,True
pmc_002446,PMC000xxxxxx/PMC548520.xml,8350,26,13,True,True,True,True,True,False
pmc_002447,PMC000xxxxxx/PMC548521.xml,6778,21,20,True,True,True,True,True,True
pmc_002448,PMC000xxxxxx/PMC548522.xml,5505,17,15,True,True,True,True,True,True
pmc_002449,PMC000xxxxxx/PMC548523.xml,5605,18,17,True,True,True,True,True,True
pmc_002450,PMC000xxxxxx/PMC548524.xml,11145,35,20,True,True,True,True,True,True
pmc_002451,PMC000xxxxxx/PMC548665.xml,8897,28,15,True,True,True,True,True,True
pmc_002452,PMC000xxxxxx/PMC548666.xml,5580,18,10,True,True,True,True,True,True
pmc_002453,PMC000xxxxxx/PMC548667.xml,8206,26,9,True,True,False,False,False,True
pmc_002454,PMC000xxxxxx/PMC548668.xml,4967,16,11,True,True,True,True,True,True
pmc_002455,PMC000xxxxxx/PMC548669.xml,4421,14,11,True,True,True,True,True,True
pmc_002456,PMC000xxxxxx/PMC548670.xml,7929,25,17,True,True,True,True,True,True
pmc_002457,PMC000xxxxxx/PMC548671.xml,3754,12,9,True,True,True,True,True,True
pmc_002458,PMC000xxxxxx/PMC548672.xml,2791,9,7,True,True,True,True,True,True
pmc_002459,PMC000xxxxxx/PMC548673.xml,5770,18,24,True,True,True,True,False,True
pmc_002460,PMC000xxxxxx/PMC548674.xml,8235,26,21,True,True,True,True,True,True
pmc_002461,PMC000xxxxxx/PMC548675.xml,4463,14,13,True,True,True,True,True,True
pmc_002462,PMC000xxxxxx/PMC548676.xml,3735,12,13,True,True,True,True,True,True
pmc_002463,PMC000xxxxxx/PMC548677.xml,7472,24,17,True,True,True,True,True,True
pmc_002464,PMC000xxxxxx/PMC548678.xml,7297,23,19,True,True,True,True,True,True
pmc_002465,PMC000xxxxxx/PMC548679.xml,3227,10,13,True,True,True,True,True,True
pmc_002466,PMC000xxxxxx/PMC548680.xml,3209,10,8,True,True,True,True,True,True
pmc_002467,PMC000xxxxxx/PMC548681.xml,3981,13,15,True,True,True,True,True,True
pmc_002468,PMC000xxxxxx/PMC548682.xml,3504,11,10,True,True,True,True,False,False
pmc_002469,PMC000xxxxxx/PMC548683.xml,12524,39,26,True,True,True,True,True,False
pmc_002470,PMC000xxxxxx/PMC548684.xml,7665,24,21,True,True,True,True,True,True
pmc_002471,PMC000xxxxxx/PMC548685.xml,3434,11,2,True,False,False,False,False,False
pmc_002472,PMC000xxxxxx/PMC548686.xml,5886,19,10,True,True,True,True,True,True
pmc_002473,PMC000xxxxxx/PMC548687.xml,5661,18,18,True,True,True,True,True,True
pmc_002474,PMC000xxxxxx/PMC548688.xml,1653,5,8,True,True,True,True,True,True
pmc_002475,PMC000xxxxxx/PMC548689.xml,10684,34,30,True,True,True,True,True,True
pmc_002476,PMC000xxxxxx/PMC548690.xml,8702,27,22,True,True,True,True,True,True
pmc_002477,PMC000xxxxxx/PMC548691.xml,4283,14,15,True,True,True,True,True,True
pmc_002478,PMC000xxxxxx/PMC548692.xml,3302,11,9,True,True,True,True,True,True
pmc_002479,PMC000xxxxxx/PMC548693.xml,4233,13,20,True,True,True,True,True,True
pmc_002480,PMC000xxxxxx/PMC548694.xml,3502,11,8,True,True,True,True,True,True
pmc_002481,PMC000xxxxxx/PMC548695.xml,3802,12,5,True,True,True,True,True,False
pmc_002482,PMC000xxxxxx/PMC548696.xml,3283,11,9,True,True,True,True,True,False
pmc_002483,PMC000xxxxxx/PMC548701.xml,3919,12,8,True,True,False,True,True,True
pmc_002484,PMC000xxxxxx/PMC548793.xml,7688,24,19,True,True,True,True,True,True
pmc_002485,PMC000xxxxxx/PMC548794.xml,690,2,0,False,False,False,False,False,False
pmc_002486,PMC000xxxxxx/PMC548940.xml,8710,27,17,True,True,True,True,True,True
pmc_002487,PMC000xxxxxx/PMC548951.xml,2023,7,0,False,False,False,False,False,False
pmc_002488,PMC000xxxxxx/PMC548952.xml,4042,13,6,True,False,False,False,False,False
pmc_002489,PMC000xxxxxx/PMC548953.xml,1712,6,2,True,False,False,True,False,False
pmc_002490,PMC000xxxxxx/PMC548954.xml,3354,11,0,False,False,False,False,False,False
pmc_002491,PMC000xxxxxx/PMC548955.xml,3159,10,6,True,False,False,False,False,False
pmc_002492,PMC000xxxxxx/PMC548956.xml,3411,11,0,False,False,False,False,False,False
pmc_002493,PMC000xxxxxx/PMC548957.xml,105,1,0,False,False,False,False,False,False
pmc_002494,PMC000xxxxxx/PMC548958.xml,91,1,0,False,False,False,False,False,False
pmc_002495,PMC000xxxxxx/PMC549028.xml,7336,23,19,True,True,True,True,False,False
pmc_002496,PMC000xxxxxx/PMC549029.xml,7432,23,12,True,True,True,True,True,True
pmc_002497,PMC000xxxxxx/PMC549030.xml,3717,12,10,True,True,True,True,True,True
pmc_002498,PMC000xxxxxx/PMC549031.xml,2624,8,7,True,True,True,True,True,False
pmc_002499,PMC000xxxxxx/PMC549032.xml,5352,17,4,True,True,True,True,True,False
pmc_002500,PMC000xxxxxx/PMC549033.xml,7347,23,26,True,True,True,True,True,True
pmc_002501,PMC000xxxxxx/PMC549034.xml,6104,19,15,True,True,True,True,True,True
pmc_002502,PMC000xxxxxx/PMC549035.xml,12679,40,24,True,True,True,True,True,True
pmc_002503,PMC000xxxxxx/PMC549036.xml,6820,22,15,True,True,True,True,True,True
pmc_002504,PMC000xxxxxx/PMC549037.xml,8679,27,12,True,True,True,True,True,True
pmc_002505,PMC000xxxxxx/PMC549038.xml,8883,28,19,True,True,True,True,True,True
pmc_002506,PMC000xxxxxx/PMC549039.xml,5908,19,24,True,True,True,True,True,True
pmc_002507,PMC000xxxxxx/PMC549040.xml,5034,16,15,True,True,True,True,True,False
pmc_002508,PMC000xxxxxx/PMC549041.xml,5104,16,11,True,True,True,True,True,True
pmc_002509,PMC000xxxxxx/PMC549042.xml,2230,7,2,True,False,False,False,False,False
pmc_002510,PMC000xxxxxx/PMC549043.xml,8050,25,15,True,True,True,True,True,True
pmc_002511,PMC000xxxxxx/PMC549044.xml,5715,18,19,True,True,True,True,True,False
pmc_002512,PMC000xxxxxx/PMC549045.xml,10520,33,18,True,True,True,True,True,True
pmc_002513,PMC000xxxxxx/PMC549046.xml,10553,33,22,True,True,True,True,True,True
pmc_002514,PMC000xxxxxx/PMC549047.xml,8175,26,21,True,True,True,True,True,True
pmc_002515,PMC000xxxxxx/PMC549048.xml,5486,17,15,True,True,True,True,True,True
pmc_002516,PMC000xxxxxx/PMC549049.xml,10112,32,14,True,False,False,False,False,True
pmc_002517,PMC000xxxxxx/PMC549050.xml,7456,24,11,True,True,True,True,True,False
pmc_002518,PMC000xxxxxx/PMC549051.xml,4353,14,12,True,True,True,True,True,True
pmc_002519,PMC000xxxxxx/PMC549061.xml,10045,32,28,True,True,True,True,True,False
pmc_002520,PMC000xxxxxx/PMC549062.xml,10808,34,21,True,True,True,True,True,True
pmc_002521,PMC000xxxxxx/PMC549063.xml,9020,28,23,True,True,True,True,True,True
pmc_002522,PMC000xxxxxx/PMC549064.xml,6169,20,12,True,True,True,True,True,True
pmc_002523,PMC000xxxxxx/PMC549065.xml,8842,28,10,True,True,True,True,True,True
pmc_002524,PMC000xxxxxx/PMC549066.xml,10885,34,25,True,True,True,True,True,True
pmc_002525,PMC000xxxxxx/PMC549067.xml,4394,14,16,True,True,True,True,True,True
pmc_002526,PMC000xxxxxx/PMC549068.xml,3565,11,9,True,True,False,True,True,True
pmc_002527,PMC000xxxxxx/PMC549069.xml,6363,20,18,True,True,False,True,True,True
pmc_002528,PMC000xxxxxx/PMC549070.xml,5810,18,7,True,True,True,True,True,True
pmc_002529,PMC000xxxxxx/PMC549072.xml,1711,6,1,True,False,False,False,False,False
pmc_002530,PMC000xxxxxx/PMC549073.xml,8212,26,13,True,True,True,True,True,True
pmc_002531,PMC000xxxxxx/PMC549074.xml,4889,16,15,True,True,True,True,True,True
pmc_002532,PMC000xxxxxx/PMC549075.xml,8751,28,20,True,True,True,True,True,False
pmc_002533,PMC000xxxxxx/PMC549076.xml,4276,14,22,True,True,True,True,True,False
pmc_002534,PMC000xxxxxx/PMC549077.xml,3400,11,11,True,True,True,True,True,True
pmc_002535,PMC000xxxxxx/PMC549078.xml,2187,7,10,True,True,False,False,False,True
pmc_002536,PMC000xxxxxx/PMC549079.xml,3898,12,12,True,True,True,True,True,True
pmc_002537,PMC000xxxxxx/PMC549080.xml,4941,16,11,True,True,True,True,True,True
pmc_002538,PMC000xxxxxx/PMC549081.xml,6057,19,14,True,True,True,True,True,True
pmc_002539,PMC000xxxxxx/PMC549082.xml,3179,10,0,False,False,False,False,False,False
pmc_002540,PMC000xxxxxx/PMC549083.xml,3170,10,7,True,True,True,True,True,True
pmc_002541,PMC000xxxxxx/PMC549185.xml,13088,41,19,True,True,True,True,True,True
pmc_002542,PMC000xxxxxx/PMC549186.xml,7058,22,13,True,True,True,True,True,False
pmc_002543,PMC000xxxxxx/PMC549187.xml,8682,27,14,True,True,True,True,True,True
pmc_002544,PMC000xxxxxx/PMC549188.xml,4188,13,13,True,True,True,True,True,True
pmc_002545,PMC000xxxxxx/PMC549189.xml,5642,18,12,True,True,True,True,True,True
pmc_002546,PMC000xxxxxx/PMC549190.xml,7130,23,17,True,True,True,True,True,True
pmc_002547,PMC000xxxxxx/PMC549191.xml,6294,20,11,True,True,True,True,True,True
pmc_002548,PMC000xxxxxx/PMC549192.xml,4718,15,14,True,True,True,True,True,True
pmc_002549,PMC000xxxxxx/PMC549193.xml,16371,51,23,True,True,True,True,True,True
pmc_002550,PMC000xxxxxx/PMC549194.xml,7270,23,16,True,True,True,True,True,True
pmc_002551,PMC000xxxxxx/PMC549195.xml,5167,16,8,True,True,True,True,True,True
pmc_002552,PMC000xxxxxx/PMC549196.xml,5630,18,27,True,True,True,True,True,True
pmc_002553,PMC000xxxxxx/PMC549197.xml,8638,27,22,True,True,True,True,True,False
pmc_002554,PMC000xxxxxx/PMC549198.xml,6555,21,10,True,True,True,True,True,True
pmc_002555,PMC000xxxxxx/PMC549199.xml,5050,16,17,True,True,True,True,True,True
pmc_002556,PMC000xxxxxx/PMC549200.xml,7673,24,13,True,True,True,True,True,True
pmc_002557,PMC000xxxxxx/PMC549201.xml,2264,7,9,True,True,False,False,True,True
pmc_002558,PMC000xxxxxx/PMC549202.xml,3445,11,6,True,True,False,True,True,True
pmc_002559,PMC000xxxxxx/PMC549203.xml,6034,19,9,True,True,True,True,True,True
pmc_002560,PMC000xxxxxx/PMC549204.xml,6214,20,25,True,True,True,True,True,True
pmc_002561,PMC000xxxxxx/PMC549205.xml,4653,15,11,True,True,True,True,True,True
pmc_002562,PMC000xxxxxx/PMC549206.xml,7357,23,14,True,True,True,True,True,True
pmc_002563,PMC000xxxxxx/PMC549207.xml,6257,20,12,True,True,True,True,True,True
pmc_002564,PMC000xxxxxx/PMC549208.xml,5442,17,9,True,True,True,True,True,True
pmc_002565,PMC000xxxxxx/PMC549209.xml,9256,29,25,True,True,False,True,False,True
pmc_002566,PMC000xxxxxx/PMC549210.xml,7832,25,12,True,True,True,True,True,True
pmc_002567,PMC000xxxxxx/PMC549211.xml,5185,16,7,True,True,False,True,False,True
pmc_002568,PMC000xxxxxx/PMC549212.xml,3700,12,6,True,True,True,True,True,True
pmc_002569,PMC000xxxxxx/PMC549213.xml,14006,44,6,True,True,True,True,True,True
pmc_002570,PMC000xxxxxx/PMC549214.xml,17778,56,34,True,True,True,True,True,True
pmc_002571,PMC000xxxxxx/PMC549215.xml,8186,26,18,True,True,True,True,True,True
pmc_002572,PMC000xxxxxx/PMC549216.xml,4754,15,11,True,True,True,True,True,True
pmc_002573,PMC000xxxxxx/PMC549217.xml,9581,30,19,True,True,True,True,True,False
pmc_002574,PMC000xxxxxx/PMC549512.xml,3346,11,10,True,False,False,False,False,True
pmc_002575,PMC000xxxxxx/PMC549513.xml,5306,17,8,True,True,True,True,True,False
pmc_002576,PMC000xxxxxx/PMC549514.xml,2971,10,10,True,True,False,False,False,True
pmc_002577,PMC000xxxxxx/PMC549515.xml,17199,54,37,True,True,True,True,True,True
pmc_002578,PMC000xxxxxx/PMC549516.xml,6675,21,13,True,True,False,False,False,True
pmc_002579,PMC000xxxxxx/PMC549517.xml,2747,9,6,True,True,True,True,True,False
pmc_002580,PMC000xxxxxx/PMC549518.xml,3657,12,9,True,True,True,True,True,True
pmc_002581,PMC000xxxxxx/PMC549519.xml,4784,15,9,True,True,True,True,True,False
pmc_002582,PMC000xxxxxx/PMC549520.xml,3720,12,6,True,True,False,False,False,False
pmc_002583,PMC000xxxxxx/PMC549521.xml,8589,27,20,True,True,True,True,True,True
pmc_002584,PMC000xxxxxx/PMC549522.xml,8937,28,16,True,True,True,True,True,False
pmc_002585,PMC000xxxxxx/PMC549523.xml,3123,10,11,True,True,True,True,True,True
pmc_002586,PMC000xxxxxx/PMC549524.xml,1023,3,0,False,False,False,False,False,False
pmc_002587,PMC000xxxxxx/PMC549525.xml,6110,19,22,True,True,True,True,True,True
pmc_002588,PMC000xxxxxx/PMC549526.xml,7295,23,20,True,True,True,True,True,True
pmc_002589,PMC000xxxxxx/PMC549527.xml,2658,9,3,True,False,False,False,False,False
pmc_002590,PMC000xxxxxx/PMC549528.xml,4147,13,11,True,True,True,True,True,True
pmc_002591,PMC000xxxxxx/PMC549529.xml,8541,27,9,True,True,False,False,True,True
pmc_002592,PMC000xxxxxx/PMC549530.xml,4863,15,12,True,True,True,True,True,False
pmc_002593,PMC000xxxxxx/PMC549531.xml,5998,19,14,True,True,True,True,True,True
pmc_002594,PMC000xxxxxx/PMC549532.xml,4817,15,22,True,True,True,True,True,True
pmc_002595,PMC000xxxxxx/PMC549533.xml,11145,35,8,True,True,True,True,True,True
pmc_002596,PMC000xxxxxx/PMC549534.xml,4906,16,15,True,True,True,True,True,True
pmc_002597,PMC000xxxxxx/PMC549535.xml,4301,14,12,True,True,True,True,True,True
pmc_002598,PMC000xxxxxx/PMC549536.xml,6924,22,22,True,True,True,True,True,True
pmc_002599,PMC000xxxxxx/PMC549537.xml,6803,22,23,True,True,True,True,True,True
pmc_002600,PMC000xxxxxx/PMC549538.xml,5273,17,9,True,True,True,True,True,False
pmc_002601,PMC000xxxxxx/PMC549539.xml,5112,16,18,True,True,True,True,False,True
pmc_002602,PMC000xxxxxx/PMC549540.xml,8118,26,16,True,True,True,True,True,True
pmc_002603,PMC000xxxxxx/PMC549541.xml,2243,7,6,True,True,False,False,True,True
pmc_002604,PMC000xxxxxx/PMC549542.xml,19840,62,38,True,True,True,True,True,True
pmc_002605,PMC000xxxxxx/PMC549543.xml,1908,6,6,True,True,False,False,True,True
pmc_002606,PMC000xxxxxx/PMC549544.xml,6074,19,18,True,True,True,True,True,True
pmc_002607,PMC000xxxxxx/PMC549545.xml,8093,26,16,True,True,True,True,True,True
pmc_002608,PMC000xxxxxx/PMC549546.xml,3688,12,9,True,True,True,True,True,True
pmc_002609,PMC000xxxxxx/PMC549547.xml,3800,12,16,True,True,False,True,True,True
pmc_002610,PMC000xxxxxx/PMC549548.xml,11282,36,13,True,True,True,True,True,True
pmc_002611,PMC000xxxxxx/PMC549549.xml,5086,16,24,True,True,True,True,True,True
pmc_002612,PMC000xxxxxx/PMC549550.xml,5602,18,7,True,True,True,True,True,True
pmc_002613,PMC000xxxxxx/PMC549551.xml,12249,39,38,True,True,True,True,True,False
pmc_002614,PMC000xxxxxx/PMC549552.xml,6130,19,21,True,True,True,True,True,True
pmc_002615,PMC000xxxxxx/PMC549553.xml,10858,34,21,True,True,True,True,True,False
pmc_002616,PMC000xxxxxx/PMC549554.xml,5490,17,14,True,True,True,True,True,True
pmc_002617,PMC000xxxxxx/PMC549555.xml,1996,6,9,True,True,True,True,True,True
pmc_002618,PMC000xxxxxx/PMC549556.xml,5314,17,12,True,True,True,True,True,True
pmc_002619,PMC000xxxxxx/PMC549557.xml,7261,23,10,True,True,True,True,True,True
pmc_002620,PMC000xxxxxx/PMC549558.xml,3013,10,10,True,True,True,True,True,True
pmc_002621,PMC000xxxxxx/PMC549559.xml,6524,21,17,True,True,True,True,True,True
pmc_002622,PMC000xxxxxx/PMC549560.xml,7207,23,19,True,True,True,False,True,True
pmc_002623,PMC000xxxxxx/PMC549561.xml,6394,20,16,True,True,True,True,True,True
pmc_002624,PMC000xxxxxx/PMC549562.xml,11277,35,19,True,True,True,True,True,True
pmc_002625,PMC000xxxxxx/PMC549563.xml,8195,26,24,True,True,True,True,True,True
