record_id,source_file,title,journal,pub_year,pmid,pmcid,article_type,chunk_index,chunk_count,chunk_strategy,chunk_chars
pmc_000304,PMC000xxxxxx/PMC479043.xml,Ancient Adaptive Evolution of the Primate Antiviral DNA-Editing Enzyme APOBEC3G,PLoS Biology,2004,15269786,PMC479043,research-article,0,1,whole_title_abstract,1229
pmc_000305,PMC000xxxxxx/PMC479044.xml,The Molecular Biology of Wound Healing,PLoS Biology,2004,,PMC479044,research-article,0,1,whole_title_abstract,38
pmc_000306,PMC000xxxxxx/PMC479045.xml,Evolution of a Primate Defense against Intragenomic Infiltrators,PLoS Biology,2004,,PMC479045,research-article,0,1,whole_title_abstract,64
pmc_000307,PMC000xxxxxx/PMC479046.xml,Patterning the Face,PLoS Biology,2004,,PMC479046,research-article,0,1,whole_title_abstract,19
pmc_000308,PMC000xxxxxx/PMC490026.xml,Genome-Wide Mapping of the Cohesin Complex in the Yeast Saccharomyces cerevisiae,PLoS Biology,2004,15309048,PMC490026,research-article,0,1,whole_title_abstract,1558
pmc_000309,PMC000xxxxxx/PMC490027.xml,The Kinetochore Is an Enhancer of Pericentric Cohesin Binding,PLoS Biology,2004,15309047,PMC490027,research-article,0,1,whole_title_abstract,1536
pmc_000310,PMC000xxxxxx/PMC490028.xml,Genome-Wide Survey of Cohesin: A Molecular Guardian of Genomic Fidelity,PLoS Biology,2004,,PMC490028,research-article,0,1,whole_title_abstract,71
pmc_000311,PMC000xxxxxx/PMC493266.xml,Characterization of the GATC regulatory network in E. coli,BMC Genomics,2004,15265237,PMC493266,research-article,0,1,whole_title_abstract,1641
pmc_000312,PMC000xxxxxx/PMC493268.xml,Effects of chemokines on proliferation and apoptosis of human mesangial cells,BMC Nephrology,2004,15265234,PMC493268,research-article,0,1,whole_title_abstract,1627
pmc_000313,PMC000xxxxxx/PMC493271.xml,Smoking cigarettes of low nicotine yield does not reduce nicotine intake as expected: a study of nicotine dependency in Japanese males,BMC Public Health,2004,15265231,PMC493271,research-article,0,1,whole_title_abstract,1981
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,0,7,recursive_split_title_abstract,72
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,1,7,recursive_split_title_abstract,399
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,2,7,recursive_split_title_abstract,396
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,3,7,recursive_split_title_abstract,395
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,4,7,recursive_split_title_abstract,397
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,5,7,recursive_split_title_abstract,398
pmc_000314,PMC000xxxxxx/PMC493273.xml,Rofecoxib for dysmenorrhoea: meta-analysis using individual patient data,BMC Women's Health,2004,15265230,PMC493273,research-article,6,7,recursive_split_title_abstract,193
pmc_000315,PMC000xxxxxx/PMC493275.xml,Algorithms for optimizing drug therapy,BMC Medical Informatics and Decision Making,2004,15265240,PMC493275,research-article,0,1,whole_title_abstract,2434
pmc_000316,PMC000xxxxxx/PMC493280.xml,Color Doppler imaging of cervicocephalic fibromuscular dysplasia,Cardiovascular Ultrasound,2004,15265239,PMC493280,research-article,0,1,whole_title_abstract,1469
pmc_000317,PMC000xxxxxx/PMC493283.xml,"Endometrial glands as a source of nutrients, growth factors and cytokines during the first trimester of human pregnancy: A morphological and immunohistochemical study",Reproductive biology and endocrinology : RB&E,2004,15265238,PMC493283,research-article,0,1,whole_title_abstract,2208
pmc_000318,PMC000xxxxxx/PMC493285.xml,Transient spleen enlargement in peripheral blood progenitor cell donors given G-CSF,Journal of Translational Medicine,2004,15268759,PMC493285,research-article,0,1,whole_title_abstract,872
pmc_000319,PMC000xxxxxx/PMC497040.xml,Integrated web service for improving alignment quality based on segments comparison,BMC Bioinformatics,2004,15271224,PMC497040,product-review,0,1,whole_title_abstract,2065
pmc_000320,PMC000xxxxxx/PMC497041.xml,Assessing harmful effects in systematic Reviews,BMC Medical Research Methodology,2004,15260887,PMC497041,research-article,0,1,whole_title_abstract,1932
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,0,8,recursive_split_title_abstract,90
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,1,8,recursive_split_title_abstract,396
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,2,8,recursive_split_title_abstract,397
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,3,8,recursive_split_title_abstract,391
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,4,8,recursive_split_title_abstract,391
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,5,8,recursive_split_title_abstract,396
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,6,8,recursive_split_title_abstract,391
pmc_000321,PMC000xxxxxx/PMC497042.xml,Caveolin-2 associates with intracellular chlamydial inclusions independently of caveolin-1,BMC Infectious Diseases,2004,15271223,PMC497042,research-article,7,8,recursive_split_title_abstract,395
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,0,8,recursive_split_title_abstract,149
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,1,8,recursive_split_title_abstract,399
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,2,8,recursive_split_title_abstract,391
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,3,8,recursive_split_title_abstract,396
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,4,8,recursive_split_title_abstract,395
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,5,8,recursive_split_title_abstract,398
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,6,8,recursive_split_title_abstract,390
pmc_000322,PMC000xxxxxx/PMC497044.xml,Irinotecan plus folinic acid/continuous 5-fluorouracil as simplified bimonthly FOLFIRI regimen for first-line therapy of metastatic colorectal cancer,BMC Cancer,2004,15265233,PMC497044,research-article,7,8,recursive_split_title_abstract,90
pmc_000323,PMC000xxxxxx/PMC497045.xml,Identification of astrocytoma associated genes including cell surface markers,BMC Cancer,2004,15265232,PMC497045,research-article,0,1,whole_title_abstract,1832
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,0,11,recursive_split_title_abstract,79
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,1,11,recursive_split_title_abstract,390
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,2,11,recursive_split_title_abstract,399
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,3,11,recursive_split_title_abstract,393
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,4,11,recursive_split_title_abstract,398
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,5,11,recursive_split_title_abstract,393
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,6,11,recursive_split_title_abstract,394
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,7,11,recursive_split_title_abstract,397
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,8,11,recursive_split_title_abstract,391
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,9,11,recursive_split_title_abstract,399
pmc_000324,PMC000xxxxxx/PMC497047.xml,An active electrode for biopotential recording from small localized bio-sources,BioMedical Engineering OnLine,2004,15271219,PMC497047,research-article,10,11,recursive_split_title_abstract,97
pmc_000325,PMC000xxxxxx/PMC497048.xml,Multi-component based cross correlation beat detection in electrocardiogram analysis,BioMedical Engineering OnLine,2004,15272931,PMC497048,research-article,0,1,whole_title_abstract,1764
pmc_000326,PMC000xxxxxx/PMC497049.xml,Low fasting low high-density lipoprotein and postprandial lipemia,Lipids in Health and Disease,2004,15271218,PMC497049,research-article,0,1,whole_title_abstract,1303
pmc_000327,PMC000xxxxxx/PMC497050.xml,Echocardiographic assessment and percutaneous closure of multiple atrial septal defects,Cardiovascular Ultrasound,2004,15268761,PMC497050,research-article,0,1,whole_title_abstract,611
pmc_000328,PMC000xxxxxx/PMC497052.xml,Quality of life and emotional distress in advanced prostate cancer survivors undergoing chemotherapy,Health and Quality of Life Outcomes,2004,15272941,PMC497052,review-article,0,1,whole_title_abstract,1596
pmc_000329,PMC000xxxxxx/PMC497053.xml,What is the role of theory in health behavior change interventions?,The International Journal of Behavioral Nutrition and Physical Activity,2004,15272937,PMC497053,editorial,0,1,whole_title_abstract,67
pmc_000330,PMC000xxxxxx/PMC499542.xml,Significant receptor affinities of metabolites and a degradation product of mometasone furoate,Respiratory Research,2004,15285788,PMC499542,research-article,0,1,whole_title_abstract,1338
pmc_000331,PMC000xxxxxx/PMC499543.xml,Structural characterization of genomes by large scale sequence-structure threading: application of reliability analysis in structural genomics,BMC Bioinformatics,2004,15274750,PMC499543,research-article,0,1,whole_title_abstract,1226
pmc_000332,PMC000xxxxxx/PMC499548.xml,Treatment of mechanically-induced vasospasm of the carotid artery in a primate using intra-arterial verapamil: a technical case report,BMC Cardiovascular Disorders,2004,15265235,PMC499548,research-article,0,1,whole_title_abstract,1896
pmc_000333,PMC000xxxxxx/PMC499549.xml,Stem cells and repair of lung injuries,Respiratory Research,2004,15285789,PMC499549,review-article,0,1,whole_title_abstract,941
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,0,9,recursive_split_title_abstract,106
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,1,9,recursive_split_title_abstract,399
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,2,9,recursive_split_title_abstract,393
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,3,9,recursive_split_title_abstract,399
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,4,9,recursive_split_title_abstract,393
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,5,9,recursive_split_title_abstract,395
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,6,9,recursive_split_title_abstract,394
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,7,9,recursive_split_title_abstract,399
pmc_000334,PMC000xxxxxx/PMC503385.xml,Identification and characterization of a nontypeable Haemophilus influenzae putative toxin-antitoxin locus,BMC Microbiology,2004,15274747,PMC503385,research-article,8,9,recursive_split_title_abstract,263
pmc_000335,PMC000xxxxxx/PMC503386.xml,Attentional influences on functional mapping of speech sounds in human auditory cortex,BMC Neuroscience,2004,15268765,PMC503386,research-article,0,1,whole_title_abstract,1922
pmc_000336,PMC000xxxxxx/PMC503387.xml,"A protease activated receptor-2 (PAR-2) activating peptide, tc-LIGRLO-NH 2 , induces protease release from mast cells: role in TNF degradation",BMC Pharmacology,2004,15265236,PMC503387,research-article,0,1,whole_title_abstract,1689
pmc_000337,PMC000xxxxxx/PMC503389.xml,"Stimulation of MMP-11 (stromelysin-3) expression in mouse fibroblasts by cytokines, collagen and co-culture with human breast cancer cell lines",BMC Cancer,2004,15272933,PMC503389,research-article,0,1,whole_title_abstract,1892
pmc_000338,PMC000xxxxxx/PMC503390.xml,Geographic correlation between deprivation and risk of meningococcal disease: an ecological study,BMC Public Health,2004,15274745,PMC503390,research-article,0,1,whole_title_abstract,966
pmc_000339,PMC000xxxxxx/PMC503391.xml,Shoulder posture and median nerve sliding,BMC Musculoskeletal Disorders,2004,15282032,PMC503391,research-article,0,1,whole_title_abstract,1986
pmc_000340,PMC000xxxxxx/PMC503393.xml,Bereavement care interventions: a systematic review,BMC Palliative Care,2004,15274744,PMC503393,research-article,0,1,whole_title_abstract,2008
pmc_000341,PMC000xxxxxx/PMC503394.xml,Complementary and alternative medical therapies for chronic low back pain: What treatments are patients willing to try?,BMC Complementary and Alternative Medicine,2004,15260884,PMC503394,research-article,0,1,whole_title_abstract,2259
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,0,8,recursive_split_title_abstract,136
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,1,8,recursive_split_title_abstract,391
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,2,8,recursive_split_title_abstract,398
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,3,8,recursive_split_title_abstract,397
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,4,8,recursive_split_title_abstract,394
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,5,8,recursive_split_title_abstract,398
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,6,8,recursive_split_title_abstract,397
pmc_000342,PMC000xxxxxx/PMC503395.xml,Gene deletion of P-Selectin and ICAM-1 does not inhibit neutrophil infiltration into peritoneal cavity following cecal ligation-puncture,BMC Clinical Pathology,2004,15274743,PMC503395,research-article,7,8,recursive_split_title_abstract,209
pmc_000343,PMC000xxxxxx/PMC503396.xml,Resident interest and factors involved in entering a pediatric pulmonary fellowship,BMC Medical Education,2004,15274742,PMC503396,research-article,0,1,whole_title_abstract,1954
pmc_000344,PMC000xxxxxx/PMC503397.xml,A quantitative analysis of qualitative studies in clinical journals for the 2000 publishing year,BMC Medical Informatics and Decision Making,2004,15271221,PMC503397,research-article,0,1,whole_title_abstract,1989
pmc_000345,PMC000xxxxxx/PMC503398.xml,Ciprofibrate therapy in patients with hypertriglyceridemia and low high density lipoprotein (HDL)-cholesterol: greater reduction of non-HDL cholesterol in subjects with excess body weight (The CIPROAMLAT study),Cardiovascular Diabetology,2004,15272932,PMC503398,research-article,0,1,whole_title_abstract,1934
pmc_000346,PMC000xxxxxx/PMC503399.xml,A unique dedifferentiated tumor of the retroperitoneum,World Journal of Surgical Oncology,2004,15272940,PMC503399,research-article,0,1,whole_title_abstract,858
pmc_000347,PMC000xxxxxx/PMC503400.xml,Proposed methods for reviewing the outcomes of health research: the impact of funding by the UK's 'Arthritis Research Campaign',Health Research Policy and Systems,2004,15272939,PMC503400,research-article,0,1,whole_title_abstract,2407
pmc_000348,PMC000xxxxxx/PMC506778.xml,"The ""Goldilocks Effect"" in Cystic Fibrosis: identification of a lung phenotype in the cftr knockout and heterozygous mouse",BMC Genetics,2004,15279681,PMC506778,research-article,0,1,whole_title_abstract,1536
pmc_000349,PMC000xxxxxx/PMC506779.xml,Injuries at a Canadian National Taekwondo Championships: a prospective study,BMC Musculoskeletal Disorders,2004,15279679,PMC506779,research-article,0,1,whole_title_abstract,1920
pmc_000350,PMC000xxxxxx/PMC506780.xml,World health system performance revisited: the impact of varying the relative importance of health system goals,BMC Health Services Research,2004,15271220,PMC506780,research-article,0,1,whole_title_abstract,898
pmc_000351,PMC000xxxxxx/PMC506782.xml,"""A calorie is a calorie"" violates the second law of thermodynamics",Nutrition Journal,2004,15282028,PMC506782,review-article,0,1,whole_title_abstract,1317
pmc_000352,PMC000xxxxxx/PMC506783.xml,"Accounting for regional background and population size in the detection of spatial clusters and outliers using geostatistical filtering and spatial neutral models: the case of lung cancer in Long Island, New York",International Journal of Health Geographics,2004,15272930,PMC506783,research-article,0,1,whole_title_abstract,2738
pmc_000353,PMC000xxxxxx/PMC506784.xml,Using a Geographical Information System to investigate the relationship between reported cryptosporidiosis and water supply,International Journal of Health Geographics,2004,15272942,PMC506784,research-article,0,1,whole_title_abstract,1440
pmc_000354,PMC000xxxxxx/PMC506785.xml,Web GIS in practice: an interactive geographical interface to English Primary Care Trust performance ratings for 2003 and 2004,International Journal of Health Geographics,2004,15282027,PMC506785,editorial,0,1,whole_title_abstract,1739
pmc_000355,PMC000xxxxxx/PMC506786.xml,Cancer of the endometrium: current aspects of diagnostics and treatment,World Journal of Surgical Oncology,2004,15268760,PMC506786,review-article,0,1,whole_title_abstract,1963
pmc_000356,PMC000xxxxxx/PMC506787.xml,Tumor necrosis factor-mediated inhibition of interleukin-18 in the brain: a clinical and experimental study in head-injured patients and in a murine model of closed head injury.,Journal of Neuroinflammation,2004,15285802,PMC506787,research-article,0,1,whole_title_abstract,1737
pmc_000357,PMC000xxxxxx/PMC506788.xml,The expanding role of Tax in transcription,Retrovirology,2004,15285790,PMC506788,research-article,0,1,whole_title_abstract,718
pmc_000358,PMC000xxxxxx/PMC509016.xml,Graph-based iterative Group Analysis enhances microarray interpretation,BMC Bioinformatics,2004,15272936,PMC509016,research-article,0,1,whole_title_abstract,1702
pmc_000359,PMC000xxxxxx/PMC509235.xml,A computer simulation analysis of the accuracy of partial genome sequencing and restriction fragment analysis in estimating genetic relationships: an application to papillomavirus DNA sequences,BMC Bioinformatics,2004,15279682,PMC509235,research-article,0,1,whole_title_abstract,2045
pmc_000360,PMC000xxxxxx/PMC509236.xml,Improving the scaling normalization for high-density oligonucleotide GeneChip expression microarrays,BMC Bioinformatics,2004,15283861,PMC509236,research-article,0,1,whole_title_abstract,1544
pmc_000361,PMC000xxxxxx/PMC509237.xml,Accuracy of cDNA microarray methods to detect small gene expression changes induced by neuregulin on breast epithelial cells,BMC Bioinformatics,2004,15272935,PMC509237,research-article,0,1,whole_title_abstract,2250
pmc_000362,PMC000xxxxxx/PMC509239.xml,"A multilocus likelihood approach to joint modeling of linkage, parental diplotype and gene order in a full-sib family",BMC Genetics,2004,15274749,PMC509239,research-article,0,1,whole_title_abstract,1079
pmc_000363,PMC000xxxxxx/PMC509241.xml,A molecular 'signature' of primary breast cancer cultures; patterns resembling tumor tissue,BMC Genomics,2004,15260889,PMC509241,research-article,0,1,whole_title_abstract,1278
pmc_000364,PMC000xxxxxx/PMC509242.xml,Age-associated alterations in CXCL1 chemokine expression by murine B cells,BMC Immunology,2004,15274748,PMC509242,research-article,0,1,whole_title_abstract,1856
pmc_000365,PMC000xxxxxx/PMC509244.xml,"8-Cl-Adenosine enhances 1,25-dihydroxyvitamin D 3 -induced growth inhibition without affecting 1,25-dihydroxyvitamin D 3 -stimulated differentiation of primary mouse epidermal keratinocytes",BMC Pharmacology,2004,15279680,PMC509244,research-article,0,1,whole_title_abstract,2109
pmc_000366,PMC000xxxxxx/PMC509245.xml,A randomised controlled trial and cost effectiveness study of systematic screening (targeted and total population screening) versus routine practice for the detection of atrial fibrillation in the over 65s: (SAFE) [ISRCTN19633732],BMC Cardiovascular Disorders,2004,15283871,PMC509245,research-article,0,1,whole_title_abstract,1892
pmc_000367,PMC000xxxxxx/PMC509246.xml,Patients' perspectives on taking warfarin: qualitative study in family practice,BMC Family Practice,2004,15268764,PMC509246,research-article,0,1,whole_title_abstract,1900
pmc_000368,PMC000xxxxxx/PMC509247.xml,Chronic pain self-management for older adults: a randomized controlled trial [ISRCTN11899548],BMC Geriatrics,2004,15285783,PMC509247,research-article,0,1,whole_title_abstract,1979
pmc_000369,PMC000xxxxxx/PMC509248.xml,"Are p.I148T, p.R74W and p.D1270N cystic fibrosis causing mutations ?",BMC Medical Genetics,2004,15287992,PMC509248,research-article,0,1,whole_title_abstract,1307
pmc_000370,PMC000xxxxxx/PMC509249.xml,Adenoid cystic carcinoma of the parotid metastasizing to liver: case report,BMC Cancer,2004,15285782,PMC509249,research-article,0,1,whole_title_abstract,958
pmc_000371,PMC000xxxxxx/PMC509250.xml,Evaluation of reporting timeliness of public health surveillance systems for infectious diseases,BMC Public Health,2004,15274746,PMC509250,research-article,0,1,whole_title_abstract,2561
pmc_000372,PMC000xxxxxx/PMC509251.xml,The usefulness of the Korean version of modified Mini-Mental State Examination (K-mMMSE) for dementia screening in community dwelling elderly people,BMC Public Health,2004,15283869,PMC509251,research-article,0,1,whole_title_abstract,1721
pmc_000373,PMC000xxxxxx/PMC509252.xml,Western medical ethics taught to junior medical students can cross cultural and linguistic boundaries,BMC Medical Ethics,2004,15283868,PMC509252,research-article,0,1,whole_title_abstract,2458
pmc_000374,PMC000xxxxxx/PMC509278.xml,Characterization of yeast histone H3-specific type B histone acetyltransferases identifies an ADA2 -independent Gcn5p activity,BMC Biochemistry,2004,15274751,PMC509278,research-article,0,1,whole_title_abstract,1543
pmc_000375,PMC000xxxxxx/PMC509279.xml,Molecular dissection of the human antibody response to the structural repeat epitope of Plasmodium falciparum sporozoite from a protected donor,Malaria Journal,2004,15283866,PMC509279,research-article,0,1,whole_title_abstract,1908
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,0,8,recursive_split_title_abstract,135
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,1,8,recursive_split_title_abstract,395
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,2,8,recursive_split_title_abstract,398
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,3,8,recursive_split_title_abstract,396
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,4,8,recursive_split_title_abstract,395
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,5,8,recursive_split_title_abstract,391
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,6,8,recursive_split_title_abstract,398
pmc_000376,PMC000xxxxxx/PMC509280.xml,Emerging resistance among bacterial pathogens in the intensive care unit – a European and North American Surveillance study (2000–2002),Annals of Clinical Microbiology and Antimicrobials,2004,15283864,PMC509280,research-article,7,8,recursive_split_title_abstract,202
pmc_000377,PMC000xxxxxx/PMC509281.xml,"Activity of telithromycin and comparators against bacterial pathogens isolated from 1,336 patients with clinically diagnosed acute sinusitis",Annals of Clinical Microbiology and Antimicrobials,2004,15287988,PMC509281,research-article,0,1,whole_title_abstract,1999
